time,open,high,low,close,tick_volume,spread,real_volume
2023-01-04 21:00:00,1.05985,1.06061,1.0584500000000001,1.06049,42889,5,6433350000
2023-01-04 22:00:00,1.06049,1.06095,1.06003,1.06025,34487,13,5173050000
2023-01-04 23:00:00,1.06025,1.06072,1.06001,1.06016,25561,19,3834150000
2023-01-05 00:00:00,1.06001,1.06095,1.05996,1.06048,21682,19,3252300000
2023-01-05 01:00:00,1.06053,1.06105,1.0602,1.06053,25688,19,3853200000
2023-01-05 02:00:00,1.06051,1.06303,1.06024,1.06285,29734,13,4460100000
2023-01-05 03:00:00,1.06285,1.06307,1.06178,1.06198,32112,13,4816800000
2023-01-05 04:00:00,1.06198,1.06198,1.06084,1.06172,32297,13,4844550000
2023-01-05 05:00:00,1.06172,1.0619,1.06057,1.06065,31585,13,4737750000
2023-01-05 06:00:00,1.06065,1.06111,1.06029,1.06036,30858,13,4628700000
2023-01-05 07:00:00,1.06036,1.06102,1.0601,1.061,31251,5,4687650000
2023-01-05 08:00:00,1.061,1.06196,1.06024,1.06025,32428,5,4864200000
2023-01-05 09:00:00,1.06025,1.06118,1.05896,1.06049,33656,5,5048400000
2023-01-05 10:00:00,1.06048,1.06272,1.06045,1.06194,34963,5,5244450000
2023-01-05 11:00:00,1.06194,1.06284,1.06088,1.06227,34019,5,5102850000
2023-01-05 12:00:00,1.06227,1.06254,1.06094,1.06181,33234,5,4985100000
2023-01-05 13:00:00,1.06182,1.06215,1.06025,1.06105,32851,5,4927650000
2023-01-05 14:00:00,1.06105,1.06167,1.05975,1.05988,33255,5,4988250000
2023-01-05 15:00:00,1.05989,1.06081,1.05506,1.05517,35172,5,5275800000
2023-01-05 16:00:00,1.05517,1.05615,1.0535,1.05387,35327,5,5299050000
2023-01-05 17:00:00,1.05387,1.0567,1.05145,1.05177,35405,5,5310750000
2023-01-05 18:00:00,1.05177,1.05312,1.0517,1.05203,35039,5,5255850000
2023-01-05 19:00:00,1.05204,1.05326,1.05181,1.05293,34027,5,5104050000
2023-01-05 20:00:00,1.05293,1.05428,1.05286,1.05354,34086,5,5112900000
2023-01-05 21:00:00,1.05354,1.0538,1.05283,1.05295,33942,5,5091300000
2023-01-05 22:00:00,1.05295,1.05301,1.05191,1.05191,33933,13,5089950000
2023-01-05 23:00:00,1.05191,1.05221,1.05147,1.05206,24720,19,3708000000
2023-01-06 00:00:00,1.05188,1.0523,1.05186,1.05206,18236,19,2735400000
2023-01-06 01:00:00,1.05206,1.05253,1.05188,1.052,25801,19,3870150000
2023-01-06 02:00:00,1.052,1.05309,1.05183,1.05286,28637,13,4295550000
2023-01-06 03:00:00,1.05286,1.0532,1.05219,1.0524499999999999,29156,13,4373400000
2023-01-06 04:00:00,1.0524499999999999,1.05334,1.05243,1.0526,30166,13,4524900000
2023-01-06 05:00:00,1.0526,1.05358,1.05255,1.05316,31355,13,4703250000
2023-01-06 06:00:00,1.05316,1.05338,1.05238,1.05239,29748,13,4462200000
2023-01-06 07:00:00,1.05239,1.05247,1.05099,1.05138,31543,5,4731450000
2023-01-06 08:00:00,1.05141,1.05216,1.05098,1.05119,32578,5,4886700000
2023-01-06 09:00:00,1.05118,1.05219,1.05064,1.05119,33893,5,5083950000
2023-01-06 10:00:00,1.05124,1.05305,1.05105,1.05178,34204,5,5130600000
2023-01-06 11:00:00,1.05178,1.05189,1.0496,1.05066,33822,5,5073300000
2023-01-06 12:00:00,1.05066,1.05153,1.05024,1.0507,33443,5,5016450000
2023-01-06 13:00:00,1.0507,1.05106,1.04917,1.04935,33106,5,4965900000
2023-01-06 14:00:00,1.04935,1.04962,1.04826,1.0493999999999999,33512,5,5026800000
2023-01-06 15:00:00,1.0493999999999999,1.05444,1.04814,1.0542,43817,5,6572550000
2023-01-06 16:00:00,1.05419,1.05428,1.05005,1.05076,35402,5,5310300000
2023-01-06 17:00:00,1.05176,1.06118,1.05176,1.0601099999999999,35427,5,5314050000
2023-01-06 18:00:00,1.06012,1.06221,1.05962,1.0618,35244,5,5286600000
2023-01-06 19:00:00,1.06181,1.06374,1.06159,1.0637,34182,5,5127300000
2023-01-06 20:00:00,1.0637,1.0643,1.0629,1.06372,32994,5,4949100000
2023-01-06 21:00:00,1.06372,1.06475,1.06371,1.06449,32968,5,4945200000
2023-01-06 22:00:00,1.06449,1.06473,1.0642,1.06453,32910,13,4936500000
2023-01-06 23:00:00,1.06452,1.06456,1.06415,1.06441,25580,13,3837000000
2023-01-09 00:00:00,1.06392,1.06413,1.0637,1.0639,17427,19,2614050000
2023-01-09 01:00:00,1.0639,1.0662,1.0639,1.06619,29558,19,4433700000
2023-01-09 02:00:00,1.06619,1.06671,1.06508,1.06605,29854,13,4478100000
2023-01-09 03:00:00,1.06605,1.0671599999999999,1.06547,1.06659,31757,13,4763550000
2023-01-09 04:00:00,1.06659,1.0677,1.06656,1.06763,32194,13,4829100000
2023-01-09 05:00:00,1.06763,1.06763,1.06654,1.06668,30647,13,4597050000
2023-01-09 06:00:00,1.06668,1.0677699999999999,1.06661,1.06759,29279,13,4391850000
2023-01-09 07:00:00,1.06759,1.06823,1.06723,1.06765,30870,6,4630500000
2023-01-09 08:00:00,1.06765,1.06858,1.06747,1.06811,32021,6,4803150000
2023-01-09 09:00:00,1.06816,1.06942,1.06675,1.06726,34218,5,5132700000
2023-01-09 10:00:00,1.06725,1.06992,1.06719,1.06895,34857,5,5228550000
2023-01-09 11:00:00,1.06896,1.06929,1.06596,1.06715,34436,5,5165400000
2023-01-09 12:00:00,1.06715,1.06757,1.0661,1.06682,33917,5,5087550000
2023-01-09 13:00:00,1.06682,1.06849,1.0667,1.06837,33431,5,5014650000
2023-01-09 14:00:00,1.06836,1.06931,1.06802,1.06882,33447,5,5017050000
2023-01-09 15:00:00,1.06881,1.07314,1.06845,1.07245,34883,5,5232450000
2023-01-09 16:00:00,1.07247,1.07378,1.07109,1.07274,35156,5,5273400000
2023-01-09 17:00:00,1.07275,1.07486,1.07274,1.07395,35159,5,5273850000
2023-01-09 18:00:00,1.07397,1.07601,1.07395,1.07575,34836,5,5225400000
2023-01-09 19:00:00,1.07575,1.07593,1.07392,1.07496,34365,5,5154750000
2023-01-09 20:00:00,1.07497,1.07535,1.0737,1.07425,33964,5,5094600000
2023-01-09 21:00:00,1.07425,1.07522,1.07411,1.07511,34054,5,5108100000
2023-01-09 22:00:00,1.07511,1.07533,1.07297,1.07302,34314,13,5147100000
2023-01-09 23:00:00,1.07302,1.07344,1.07268,1.07268,25952,19,3892800000
2023-01-10 00:00:00,1.0726,1.07314,1.07257,1.07306,22987,34,3448050000
2023-01-10 01:00:00,1.07306,1.07378,1.07273,1.0732,26814,18,4022100000
2023-01-10 02:00:00,1.0732,1.07375,1.072,1.07268,29456,13,4418400000
2023-01-10 03:00:00,1.07268,1.07389,1.07253,1.07355,31106,13,4665900000
2023-01-10 04:00:00,1.07355,1.07419,1.07205,1.07303,31574,13,4736100000
2023-01-10 05:00:00,1.07303,1.07335,1.07251,1.07318,30335,13,4550250000
2023-01-10 06:00:00,1.07318,1.07334,1.07273,1.0729899999999999,28201,13,4230150000
2023-01-10 07:00:00,1.0729899999999999,1.07434,1.07289,1.0742099999999999,30970,6,4645500000
2023-01-10 08:00:00,1.07422,1.07428,1.07257,1.07333,32354,5,4853100000
2023-01-10 09:00:00,1.07336,1.0739,1.07215,1.07311,33936,5,5090400000
2023-01-10 10:00:00,1.07311,1.07469,1.07305,1.07378,34461,5,5169150000
2023-01-10 11:00:00,1.07378,1.07514,1.07287,1.07453,34247,5,5137050000
2023-01-10 12:00:00,1.07454,1.07456,1.07334,1.07357,33566,5,5034900000
2023-01-10 13:00:00,1.07357,1.0742099999999999,1.07311,1.07344,33178,5,4976700000
2023-01-10 14:00:00,1.07344,1.07348,1.07149,1.07187,34177,5,5126550000
2023-01-10 15:00:00,1.07187,1.07247,1.07114,1.0721,34383,5,5157450000
2023-01-10 16:00:00,1.07211,1.07587,1.0721,1.07396,35370,5,5305500000
2023-01-10 17:00:00,1.07395,1.07526,1.0721,1.0727,35427,5,5314050000
2023-01-10 18:00:00,1.0727,1.07413,1.07235,1.07357,35068,5,5260200000
2023-01-10 19:00:00,1.07357,1.07432,1.07291,1.07328,34107,5,5116050000
2023-01-10 20:00:00,1.07328,1.07394,1.07271,1.07373,33451,5,5017650000
2023-01-10 21:00:00,1.07375,1.07427,1.07357,1.07402,32888,5,4933200000
2023-01-10 22:00:00,1.07404,1.07434,1.07296,1.07351,32680,13,4902000000
2023-01-10 23:00:00,1.07351,1.07367,1.07313,1.07313,25066,18,3759900000
2023-01-11 00:00:00,1.07313,1.07352,1.07288,1.07339,18889,19,2833350000
2023-01-11 01:00:00,1.07339,1.07383,1.07317,1.0737700000000001,25630,19,3844500000
2023-01-11 02:00:00,1.0737700000000001,1.07446,1.07366,1.07445,30430,13,4564500000
2023-01-11 03:00:00,1.07445,1.07445,1.07249,1.07303,31467,13,4720050000
2023-01-11 04:00:00,1.07303,1.07375,1.07261,1.07261,31774,13,4766100000
2023-01-11 05:00:00,1.07261,1.07361,1.07258,1.07329,30401,13,4560150000
2023-01-11 06:00:00,1.07329,1.0739,1.07314,1.0738,29726,13,4458900000
2023-01-11 07:00:00,1.0738,1.07563,1.07362,1.07469,31316,5,4697400000
2023-01-11 08:00:00,1.07469,1.07546,1.0745,1.0745,31844,5,4776600000
2023-01-11 09:00:00,1.07452,1.07567,1.0743,1.07461,33874,5,5081100000
2023-01-11 10:00:00,1.07461,1.0748199999999999,1.07282,1.07291,34425,5,5163750000
2023-01-11 11:00:00,1.07291,1.07477,1.07249,1.07409,34054,5,5108100000
2023-01-11 12:00:00,1.07409,1.07506,1.07395,1.07485,32922,5,4938300000
2023-01-11 13:00:00,1.07485,1.07548,1.07429,1.07476,33174,5,4976100000
2023-01-11 14:00:00,1.07478,1.07483,1.07275,1.07398,33824,5,5073600000
2023-01-11 15:00:00,1.07398,1.07522,1.07386,1.07492,34302,5,5145300000
2023-01-11 16:00:00,1.07492,1.07757,1.07446,1.07692,34890,5,5233500000
2023-01-11 17:00:00,1.07692,1.07743,1.07513,1.07544,35165,5,5274750000
2023-01-11 18:00:00,1.07545,1.07611,1.0737,1.07383,34248,5,5137200000
2023-01-11 19:00:00,1.07384,1.07477,1.07357,1.0746,32935,5,4940250000
2023-01-11 20:00:00,1.07461,1.07676,1.07343,1.07526,33728,5,5059200000
2023-01-11 21:00:00,1.07527,1.07631,1.0747,1.07627,32766,5,4914900000
2023-01-11 22:00:00,1.07627,1.07627,1.07516,1.07529,32436,13,4865400000
2023-01-11 23:00:00,1.07533,1.07572,1.07509,1.07556,25350,19,3802500000
2023-01-12 00:00:00,1.07559,1.07592,1.07426,1.07569,12291,19,1843650000
2023-01-12 01:00:00,1.07564,1.07667,1.07553,1.07646,29533,19,4429950000
2023-01-12 02:00:00,1.07646,1.07739,1.07595,1.0760399999999999,31604,13,4740600000
2023-01-12 03:00:00,1.0760399999999999,1.07667,1.07598,1.0766,32594,13,4889100000
2023-01-12 04:00:00,1.0766,1.07683,1.07608,1.07663,31591,13,4738650000
2023-01-12 05:00:00,1.07663,1.07706,1.07643,1.07678,30290,13,4543500000
2023-01-12 06:00:00,1.07678,1.07729,1.07654,1.07709,29408,13,4411200000
2023-01-12 07:00:00,1.07709,1.07744,1.07616,1.07619,31024,5,4653600000
2023-01-12 08:00:00,1.07619,1.07686,1.07559,1.07567,31413,5,4711950000
2023-01-12 09:00:00,1.07566,1.07647,1.07549,1.07619,33315,5,4997250000
2023-01-12 10:00:00,1.07619,1.0764,1.07448,1.07474,33994,5,5099100000
2023-01-12 11:00:00,1.07473,1.07728,1.0742099999999999,1.07647,34002,5,5100300000
2023-01-12 12:00:00,1.07647,1.07679,1.07509,1.07619,33511,5,5026650000
2023-01-12 13:00:00,1.07617,1.07659,1.07583,1.07611,32425,5,4863750000
2023-01-12 14:00:00,1.07611,1.07661,1.07544,1.0762,33362,5,5004300000
2023-01-12 15:00:00,1.0762,1.08382,1.07248,1.08287,47832,5,7174800000
2023-01-12 16:00:00,1.08287,1.08334,1.07512,1.07669,35448,5,5317200000
2023-01-12 17:00:00,1.07671,1.0809,1.07631,1.08062,35191,5,5278650000
2023-01-12 18:00:00,1.08062,1.08256,1.08018,1.08217,35390,5,5308500000
2023-01-12 19:00:00,1.08218,1.08485,1.08206,1.0848,34896,5,5234400000
2023-01-12 20:00:00,1.0848,1.08662,1.08458,1.08549,34905,5,5235750000
2023-01-12 21:00:00,1.0855,1.08556,1.08389,1.08486,34470,5,5170500000
2023-01-12 22:00:00,1.08486,1.08514,1.08407,1.08514,34006,13,5100900000
2023-01-12 23:00:00,1.08516,1.0854300000000001,1.0848200000000001,1.08515,24987,19,3748050000
2023-01-13 00:00:00,1.0851,1.0851,1.08344,1.08466,2185,29,327750000
2023-01-13 01:00:00,1.08466,1.08591,1.0845,1.08588,8920,19,1338000000
2023-01-13 02:00:00,1.08588,1.08672,1.08505,1.08514,20381,13,3057150000
2023-01-13 03:00:00,1.08514,1.08555,1.08449,1.0855,23853,13,3577950000
2023-01-13 04:00:00,1.0855,1.08554,1.0831,1.08441,23371,13,3505650000
2023-01-13 05:00:00,1.08441,1.0847,1.08408,1.08451,16411,13,2461650000
2023-01-13 06:00:00,1.08451,1.08457,1.0836999999999999,1.08393,14182,13,2127300000
2023-01-13 07:00:00,1.08393,1.08426,1.0830899999999999,1.08363,17265,5,2589750000
2023-01-13 08:00:00,1.08363,1.08506,1.08331,1.08444,21087,5,3163050000
2023-01-13 09:00:00,1.08444,1.08481,1.08324,1.0848,25246,5,3786900000
2023-01-13 10:00:00,1.0848,1.08635,1.08365,1.08546,30270,5,4540500000
2023-01-13 11:00:00,1.08545,1.08595,1.0832600000000001,1.08417,26644,5,3996600000
2023-01-13 12:00:00,1.08417,1.08511,1.08365,1.08444,23373,5,3505950000
2023-01-13 13:00:00,1.08443,1.08453,1.08078,1.08113,25611,5,3841650000
2023-01-13 14:00:00,1.08113,1.08152,1.08026,1.08112,25794,5,3869100000
2023-01-13 15:00:00,1.08114,1.08194,1.0792,1.0793,28671,5,4300650000
2023-01-13 16:00:00,1.0793,1.08192,1.07797,1.08174,31481,5,4722150000
2023-01-13 17:00:00,1.08162,1.0838,1.08121,1.08288,32894,5,4934100000
2023-01-13 18:00:00,1.08287,1.0833,1.08005,1.08095,30447,5,4567050000
2023-01-13 19:00:00,1.08095,1.08311,1.08059,1.08275,25132,5,3769800000
2023-01-13 20:00:00,1.08275,1.08339,1.08174,1.08305,22207,5,3331050000
2023-01-13 21:00:00,1.08305,1.08345,1.0826,1.08284,20695,5,3104250000
2023-01-13 22:00:00,1.08288,1.08348,1.08264,1.08315,19135,13,2870250000
2023-01-13 23:00:00,1.08316,1.08335,1.08281,1.08322,8670,13,1300500000
2023-01-16 00:00:00,1.08289,1.08344,1.08279,1.08284,3308,40,496200000
2023-01-16 01:00:00,1.08284,1.08313,1.08194,1.08217,14227,19,2134050000
2023-01-16 02:00:00,1.08217,1.08436,1.08205,1.0841,15938,13,2390700000
2023-01-16 03:00:00,1.0841,1.08715,1.08398,1.08672,20696,13,3104400000
2023-01-16 04:00:00,1.08673,1.0873599999999999,1.0865,1.0866,20842,13,3126300000
2023-01-16 05:00:00,1.0866,1.08667,1.08585,1.08594,16092,13,2413800000
2023-01-16 06:00:00,1.08594,1.08631,1.085,1.08521,16145,13,2421750000
2023-01-16 07:00:00,1.08521,1.08603,1.08516,1.08597,16638,7,2495700000
2023-01-16 08:00:00,1.08597,1.08601,1.08352,1.08386,20255,7,3038250000
2023-01-16 09:00:00,1.08386,1.08415,1.08259,1.08303,22721,5,3408150000
2023-01-16 10:00:00,1.083,1.08314,1.08017,1.08026,28127,5,4219050000
2023-01-16 11:00:00,1.08026,1.08234,1.08008,1.08203,23489,5,3523350000
2023-01-16 12:00:00,1.08203,1.08327,1.08199,1.08293,20637,5,3095550000
2023-01-16 13:00:00,1.08293,1.0836,1.08232,1.08262,18889,5,2833350000
2023-01-16 14:00:00,1.08262,1.08278,1.08139,1.08145,19435,5,2915250000
2023-01-16 15:00:00,1.08145,1.08195,1.08052,1.0815,22212,5,3331800000
2023-01-16 16:00:00,1.0815,1.08249,1.08132,1.08212,21897,5,3284550000
2023-01-16 17:00:00,1.08212,1.08283,1.08156,1.08246,19731,5,2959650000
2023-01-16 18:00:00,1.08247,1.08257,1.08167,1.0824,16997,5,2549550000
2023-01-16 19:00:00,1.08238,1.0826,1.0811,1.08134,12064,5,1809600000
2023-01-16 20:00:00,1.0813,1.08142,1.08101,1.08122,6918,6,1037700000
2023-01-16 21:00:00,1.08122,1.0818699999999999,1.08117,1.0818699999999999,6059,6,908850000
2023-01-16 22:00:00,1.0818699999999999,1.08198,1.08168,1.08197,5546,13,831900000
2023-01-16 23:00:00,1.08197,1.08238,1.08182,1.0818699999999999,6035,18,905250000
2023-01-17 00:00:00,1.0818699999999999,1.08223,1.08157,1.08214,6434,23,965100000
2023-01-17 01:00:00,1.08214,1.08315,1.08203,1.08288,10392,18,1558800000
2023-01-17 02:00:00,1.08288,1.08329,1.0824799999999999,1.08279,14616,13,2192400000
2023-01-17 03:00:00,1.08279,1.0830899999999999,1.08133,1.08163,22177,13,3326550000
2023-01-17 04:00:00,1.08163,1.08322,1.08058,1.08137,23024,13,3453600000
2023-01-17 05:00:00,1.08136,1.08279,1.08129,1.08243,18240,13,2736000000
2023-01-17 06:00:00,1.08243,1.08281,1.08213,1.08255,16898,13,2534700000
2023-01-17 07:00:00,1.08255,1.08316,1.08212,1.08302,16995,6,2549250000
2023-01-17 08:00:00,1.08302,1.08349,1.08127,1.0814,19969,6,2995350000
2023-01-17 09:00:00,1.08138,1.08293,1.08112,1.08274,25598,6,3839700000
2023-01-17 10:00:00,1.08274,1.08378,1.08223,1.08267,27845,5,4176750000
2023-01-17 11:00:00,1.08267,1.08303,1.08103,1.08167,26194,5,3929100000
2023-01-17 12:00:00,1.08169,1.0827,1.0808200000000001,1.08208,25951,5,3892650000
2023-01-17 13:00:00,1.08208,1.0833,1.08127,1.08317,23793,5,3568950000
2023-01-17 14:00:00,1.08318,1.0857,1.08216,1.0852,26870,5,4030500000
2023-01-17 15:00:00,1.08518,1.08574,1.08356,1.08418,29523,5,4428450000
2023-01-17 16:00:00,1.08418,1.08687,1.08416,1.08623,32298,5,4844700000
2023-01-17 17:00:00,1.08625,1.08635,1.07943,1.0801,34356,5,5153400000
2023-01-17 18:00:00,1.0801,1.08086,1.07855,1.0792,30915,5,4637250000
2023-01-17 19:00:00,1.07921,1.07981,1.07738,1.07814,24746,5,3711900000
2023-01-17 20:00:00,1.07814,1.07959,1.07791,1.07945,21151,5,3172650000
2023-01-17 21:00:00,1.07945,1.0803,1.07906,1.07927,24032,5,3604800000
2023-01-17 22:00:00,1.07927,1.07963,1.07858,1.07927,22820,13,3423000000
2023-01-17 23:00:00,1.07926,1.07927,1.07863,1.07863,9040,19,1356000000
2023-01-18 00:00:00,1.07863,1.07923,1.07847,1.07895,1752,26,262800000
2023-01-18 01:00:00,1.07895,1.07925,1.07845,1.07885,3577,19,536550000
2023-01-18 02:00:00,1.07886,1.07905,1.07817,1.07837,7476,13,1121400000
2023-01-18 03:00:00,1.07837,1.07955,1.07827,1.07954,9250,13,1387500000
2023-01-18 04:00:00,1.07954,1.07986,1.07653,1.07865,16180,13,2427000000
2023-01-18 05:00:00,1.07866,1.07884,1.07676,1.07723,17749,13,2662350000
2023-01-18 06:00:00,1.07723,1.0777,1.07667,1.07738,11111,13,1666650000
2023-01-18 07:00:00,1.07737,1.07798,1.07673,1.0779,11254,6,1688100000
2023-01-18 08:00:00,1.0779,1.07902,1.0779,1.07891,15124,5,2268600000
2023-01-18 09:00:00,1.07889,1.08357,1.07889,1.0824799999999999,30547,5,4582050000
2023-01-18 10:00:00,1.08251,1.08505,1.08246,1.08425,30773,5,4615950000
2023-01-18 11:00:00,1.08425,1.08707,1.08362,1.08693,28076,5,4211400000
2023-01-18 12:00:00,1.08693,1.08693,1.08489,1.08518,26324,5,3948600000
2023-01-18 13:00:00,1.08518,1.08538,1.08109,1.08146,25480,5,3822000000
2023-01-18 14:00:00,1.08144,1.08333,1.08144,1.08232,25798,5,3869700000
2023-01-18 15:00:00,1.08233,1.08672,1.08217,1.08576,30768,5,4615200000
2023-01-18 16:00:00,1.08576,1.08868,1.08473,1.08632,34239,5,5135850000
2023-01-18 17:00:00,1.08632,1.08681,1.0826,1.08325,34109,5,5116350000
2023-01-18 18:00:00,1.08325,1.0835,1.08129,1.08261,32503,5,4875450000
2023-01-18 19:00:00,1.08261,1.08271,1.07866,1.07951,30280,5,4542000000
2023-01-18 20:00:00,1.07951,1.07985,1.07861,1.07956,27231,5,4084650000
2023-01-18 21:00:00,1.07956,1.07961,1.07865,1.07944,24424,5,3663600000
2023-01-18 22:00:00,1.07944,1.07944,1.07866,1.07883,24500,13,3675000000
2023-01-18 23:00:00,1.07884,1.07964,1.07883,1.07928,9531,19,1429650000
2023-01-19 00:00:00,1.07928,1.07928,1.0788,1.07907,4377,19,656550000
2023-01-19 01:00:00,1.07907,1.07972,1.07897,1.07966,9528,19,1429200000
2023-01-19 02:00:00,1.07966,1.07975,1.07857,1.07867,18961,13,2844150000
2023-01-19 03:00:00,1.07867,1.07948,1.07819,1.07869,18951,13,2842650000
2023-01-19 04:00:00,1.07869,1.07938,1.07817,1.07929,17179,13,2576850000
2023-01-19 05:00:00,1.07929,1.08048,1.07918,1.07999,17686,13,2652900000
2023-01-19 06:00:00,1.07999,1.08014,1.07924,1.07951,17197,13,2579550000
2023-01-19 07:00:00,1.07951,1.07973,1.07904,1.07908,17868,5,2680200000
2023-01-19 08:00:00,1.07908,1.08028,1.07901,1.07903,18149,5,2722350000
2023-01-19 09:00:00,1.07906,1.08132,1.07817,1.08072,26529,5,3979350000
2023-01-19 10:00:00,1.08073,1.08245,1.08027,1.08162,28467,5,4270050000
2023-01-19 11:00:00,1.08162,1.0829,1.08152,1.08241,25407,5,3811050000
2023-01-19 12:00:00,1.08241,1.08374,1.08149,1.08283,25798,5,3869700000
2023-01-19 13:00:00,1.08283,1.08341,1.08153,1.08212,24848,5,3727200000
2023-01-19 14:00:00,1.08211,1.0826500000000001,1.08042,1.08084,26355,5,3953250000
2023-01-19 15:00:00,1.08085,1.08222,1.07949,1.08088,30971,5,4645650000
2023-01-19 16:00:00,1.08087,1.08245,1.07947,1.08096,32719,5,4907850000
2023-01-19 17:00:00,1.08096,1.08182,1.0783,1.07883,32870,5,4930500000
2023-01-19 18:00:00,1.07887,1.08089,1.07867,1.08085,29367,5,4405050000
2023-01-19 19:00:00,1.08085,1.08242,1.08079,1.08156,26681,5,4002150000
2023-01-19 20:00:00,1.08156,1.08345,1.08123,1.08281,27608,5,4141200000
2023-01-19 21:00:00,1.08278,1.08352,1.0820400000000001,1.083,25490,5,3823500000
2023-01-19 22:00:00,1.083,1.08393,1.08271,1.0828,23963,13,3594450000
2023-01-19 23:00:00,1.08281,1.08337,1.08272,1.08307,10289,15,1543350000
2023-01-20 00:00:00,1.08307,1.08329,1.08257,1.08284,2123,26,318450000
2023-01-20 01:00:00,1.08285,1.08361,1.0826500000000001,1.0832600000000001,6979,19,1046850000
2023-01-20 02:00:00,1.0832600000000001,1.08398,1.08279,1.08306,14517,13,2177550000
2023-01-20 03:00:00,1.08306,1.08434,1.08274,1.08354,17504,13,2625600000
2023-01-20 04:00:00,1.08354,1.08432,1.08307,1.08357,16756,13,2513400000
2023-01-20 05:00:00,1.08358,1.08377,1.08314,1.08336,13413,13,2011950000
2023-01-20 06:00:00,1.08336,1.08343,1.08272,1.08289,15831,13,2374650000
2023-01-20 07:00:00,1.08289,1.08352,1.08243,1.08345,17472,5,2620800000
2023-01-20 08:00:00,1.08345,1.08361,1.08233,1.08239,17689,6,2653350000
2023-01-20 09:00:00,1.08238,1.08459,1.08201,1.08393,23999,5,3599850000
2023-01-20 10:00:00,1.08393,1.08581,1.08377,1.08397,26151,5,3922650000
2023-01-20 11:00:00,1.08396,1.08511,1.08274,1.08303,25560,5,3834000000
2023-01-20 12:00:00,1.08303,1.08467,1.08252,1.0838,25340,5,3801000000
2023-01-20 13:00:00,1.0838,1.08413,1.08239,1.08242,23008,5,3451200000
2023-01-20 14:00:00,1.08245,1.08267,1.08133,1.08177,25207,5,3781050000
2023-01-20 15:00:00,1.08177,1.0827,1.08016,1.08057,27131,5,4069650000
2023-01-20 16:00:00,1.08058,1.08255,1.0804,1.0821,30864,5,4629600000
2023-01-20 17:00:00,1.0821,1.08472,1.08176,1.08304,31763,5,4764450000
2023-01-20 18:00:00,1.08305,1.08445,1.08266,1.08298,28364,5,4254600000
2023-01-20 19:00:00,1.08298,1.0847,1.08288,1.0843,24249,5,3637350000
2023-01-20 20:00:00,1.0843,1.08497,1.0833,1.08469,25712,5,3856800000
2023-01-20 21:00:00,1.08469,1.08578,1.0845,1.08532,21448,5,3217200000
2023-01-20 22:00:00,1.08532,1.08576,1.08514,1.08557,21841,13,3276150000
2023-01-20 23:00:00,1.08555,1.08572,1.08538,1.08551,7994,13,1199100000
2023-01-23 00:00:00,1.08666,1.08674,1.086,1.08651,3123,19,468450000
2023-01-23 01:00:00,1.08651,1.08689,1.08612,1.08635,11055,15,1658250000
2023-01-23 02:00:00,1.08635,1.08865,1.08635,1.08843,12578,13,1886700000
2023-01-23 03:00:00,1.08843,1.08988,1.088,1.08941,15137,13,2270550000
2023-01-23 04:00:00,1.08941,1.08986,1.0889,1.08916,11272,13,1690800000
2023-01-23 05:00:00,1.08916,1.09024,1.08916,1.08978,11182,13,1677300000
2023-01-23 06:00:00,1.08978,1.0898,1.08884,1.0894,11395,13,1709250000
2023-01-23 07:00:00,1.0894,1.0898,1.08894,1.08915,11082,6,1662300000
2023-01-23 08:00:00,1.08915,1.09113,1.08865,1.08998,17206,5,2580900000
2023-01-23 09:00:00,1.09,1.09262,1.08914,1.09135,23946,6,3591900000
2023-01-23 10:00:00,1.09135,1.09148,1.08925,1.0899,26794,5,4019100000
2023-01-23 11:00:00,1.08991,1.09196,1.08925,1.09109,23188,6,3478200000
2023-01-23 12:00:00,1.09109,1.09145,1.08949,1.08986,23211,5,3481650000
2023-01-23 13:00:00,1.08986,1.09018,1.08782,1.08805,23115,6,3467250000
2023-01-23 14:00:00,1.08806,1.08826,1.08661,1.08703,25099,5,3764850000
2023-01-23 15:00:00,1.08705,1.0877,1.08525,1.08581,27441,5,4116150000
2023-01-23 16:00:00,1.08581,1.08677,1.08456,1.0861,31178,5,4676700000
2023-01-23 17:00:00,1.0861,1.08684,1.08463,1.0864,31722,5,4758300000
2023-01-23 18:00:00,1.0864,1.08751,1.08592,1.08632,29111,5,4366650000
2023-01-23 19:00:00,1.08633,1.08647,1.08563,1.08617,22285,5,3342750000
2023-01-23 20:00:00,1.08617,1.0872600000000001,1.08615,1.08656,21681,5,3252150000
2023-01-23 21:00:00,1.08656,1.08668,1.08469,1.08583,25148,5,3772200000
2023-01-23 22:00:00,1.08584,1.08674,1.08564,1.08673,25225,13,3783750000
2023-01-23 23:00:00,1.08673,1.08713,1.08642,1.08707,5148,19,772200000
2023-01-24 00:00:00,1.08707,1.08709,1.08653,1.08688,942,28,141300000
2023-01-24 01:00:00,1.08691,1.08751,1.08668,1.08704,4508,19,676200000
2023-01-24 02:00:00,1.08704,1.08741,1.08669,1.08728,10913,13,1636950000
2023-01-24 03:00:00,1.08728,1.08817,1.0871,1.08802,11236,13,1685400000
2023-01-24 04:00:00,1.08802,1.08822,1.08769,1.08782,11837,13,1775550000
2023-01-24 05:00:00,1.08782,1.08796,1.08724,1.08738,11991,13,1798650000
2023-01-24 06:00:00,1.08738,1.08757,1.08687,1.08756,11472,13,1720800000
